composition,target,mean
B0.250000K0.500000Bi0.250000,0.88994012,0.88589954
V0.500000Ni0.250000Zn0.250000,0.066407233,0.07237801
Cr0.250000Ge0.250000Np0.500000,0.3602757,0.30773216
F0.600000K0.100000Ga0.100000Rb0.200000,-3.0694344,-3.135294
Re0.250000Tl0.250000Pu0.500000,1.3717272,1.1311817
Cr0.250000Fe0.250000Ga0.250000Tc0.250000,-0.0036554,-0.0066333413
Be0.250000In0.250000Pb0.500000,0.53766855,0.53403527
Mn0.250000Ge0.500000Sn0.250000,0.38001198,0.38992476
Cr0.500000Zn0.250000Zr0.250000,0.27378458,0.26897967
As0.250000Zr0.500000W0.250000,-0.075527536,-0.14508724
Sn0.250000Ce0.250000Lu0.500000,-0.17422224,-0.17008704
Co0.250000Tc0.500000Tb0.250000,0.63128088,0.6480862
B0.250000Cu0.500000Ga0.250000,0.48273987,0.5209209
Ru0.250000La0.250000Gd0.500000,0.1256016,0.12511584
H0.714300Mg0.142900Al0.142900,-0.063344575,-0.023196936
Rh0.500000Pd0.250000Te0.250000,-0.068490883,0.026356399
Ti0.500000Pr0.250000Pm0.250000,0.35496462,0.34498882
B0.470600Sr0.117600Ru0.411800,-0.36855556,-0.33290392
Na0.250000K0.500000Pm0.250000,0.55416842,0.5526792
Sm0.750000Tm0.250000,0.013795102,0.004397452
O0.571400Ir0.142900Pt0.285700,-0.14079451,0.016252995
Mg0.250000Eu0.500000Yb0.250000,-0.018821489,-0.021401346
Mg0.250000Fe0.250000Zn0.250000Sb0.250000,0.25396897,0.26130402
Nb0.250000Tc0.500000U0.250000,-0.050017414,-0.05754286
Ru0.250000Sb0.250000Yb0.500000,-0.22633832,-0.26813477
O0.600000Co0.100000Se0.200000Ba0.100000,-1.595463,-1.7017406
Ga0.250000Sm0.250000Pu0.500000,0.076484062,0.047094673
Be0.250000Fe0.250000Rh0.250000Tl0.250000,0.2994694,0.2962703
V0.500000Ru0.250000Cs0.250000,1.5690897,1.5103171
Ti0.250000V0.500000Ac0.250000,0.64319852,0.70135564
Ba0.250000Tb0.750000,0.71404856,0.69174814
O0.555600V0.222200Ag0.222200,-1.4823337,-1.6814059
Ru0.250000Pm0.500000Re0.250000,0.34755739,0.36896858
V0.250000Zr0.250000Tm0.500000,0.40088368,0.36930412
Mn0.250000Mo0.500000Pr0.250000,0.73411664,0.73353016
Fe0.250000Co0.250000Os0.250000Bi0.250000,0.63918817,0.59385806
Tc0.250000Np0.750000,0.22433701,0.23487914
Al0.250000Cr0.250000Y0.250000Tc0.250000,0.12979107,0.14146748
Co0.250000Au0.500000Hg0.250000,0.39756177,0.35078257
Ag0.250000Ce0.250000Lu0.500000,0.10170904,0.09934798
Y0.250000Te0.500000U0.250000,-0.7345198,-0.75389326
Mn0.250000Ir0.250000Ac0.500000,0.0091561553,0.01638627
O0.571400Tb0.285700Ac0.142900,-3.3144439,-3.467698
Ti0.250000Cu0.500000Ir0.250000,-0.13727542,-0.14177936
O0.555600Cu0.111100Ba0.111100Pr0.222200,-2.8315123,-2.8744621
B0.250000Nb0.500000Ac0.250000,1.1137796,1.0602171
Nb0.250000Sm0.250000Pu0.500000,0.41866915,0.41488424
Cu0.500000Nd0.250000Bi0.250000,-0.20220121,-0.2413339
Ni0.250000Nb0.500000Ir0.250000,-0.14718086,-0.13741064
Cl0.250000Br0.750000,-0.077576653,0.09346831
Na0.250000Y0.250000Cs0.500000,0.62703011,0.62460244
Fe0.250000Tc0.250000Yb0.500000,0.63146794,0.6562043
Eu0.500000Ho0.250000W0.250000,0.8446945,0.85888517
K0.250000Sc0.500000Ce0.250000,0.62025803,0.63660336
As0.500000Tm0.250000Pt0.250000,-0.47592839,-0.44396323
O0.600000Sb0.200000Np0.200000,-1.9409107,-2.1017122
B0.500000Eu0.250000Dy0.250000,0.49347884,0.5187793
Eu0.250000Pa0.250000Pu0.500000,0.66398448,0.35627067
Ga0.250000Mo0.250000Tb0.500000,0.36336246,0.34925422
Li0.500000As0.250000W0.250000,0.26813551,0.16714206
Ba0.500000W0.250000Ir0.250000,1.310546,1.2968042
Mg0.500000Te0.250000Cs0.250000,0.011585167,-0.015779972
Zn0.250000Cd0.250000Te0.500000,-0.46621409,0.12261438
Cu0.250000Hg0.250000Pa0.500000,0.36473559,0.29906797
Rb0.250000Sm0.250000Tl0.500000,0.0054130656,0.02091676
Mn0.250000As0.500000Pb0.250000,0.69843427,0.4493601
Ge0.500000Gd0.250000Pa0.250000,-0.42030477,-0.4196506
Mg0.250000Ba0.500000Eu0.250000,0.046076184,0.038995743
Li0.250000Sc0.500000Bi0.250000,-0.25482853,-0.30366457
Ti0.250000Te0.250000Yb0.500000,-0.076576255,-0.043601632
Al0.500000Pd0.250000Np0.250000,0.21963234,0.10232344
Na0.250000Ni0.500000Pu0.250000,0.78539348,0.60425794
V0.250000Cr0.250000Hg0.250000Tl0.250000,0.60467978,0.6249392
Al0.500000Sb0.250000Sm0.250000,0.0074840794,0.00818193
Ca0.250000Au0.250000Pb0.500000,-0.24898552,-0.2270518
Ta0.250000Pt0.250000Tl0.500000,0.61551514,0.58096385
Ni0.250000Ir0.500000Pb0.250000,0.47158747,0.44543713
Ge0.250000Ce0.500000Ir0.250000,-0.46127962,-0.45213825
Cu0.250000Tc0.250000Cd0.250000Sb0.250000,0.38420206,0.36734515
Dy0.250000Re0.500000Pb0.250000,0.86737524,0.83927
K0.250000Ca0.750000,0.15375942,0.1511145
Ni0.250000Lu0.250000Tl0.500000,0.030529849,0.067270905
Pr0.500000Re0.250000Bi0.250000,0.17105979,0.15989736
Au0.500000Hg0.250000Bi0.250000,0.15920614,0.16378105
K0.250000Sc0.500000Mn0.250000,0.77515321,0.77314734
Be0.500000Rh0.250000Er0.250000,-0.22687055,-0.20736915
Cu0.500000Nb0.250000Lu0.250000,0.073781446,0.109766394
O0.625000Ca0.125000Rb0.062500Ta0.187500,-3.1741345,-3.2278943
Cr0.250000Ge0.250000Ag0.250000Re0.250000,0.56013994,0.5497677
Ti0.250000La0.250000Yb0.500000,0.44470829,0.43763626
Li0.250000Sm0.500000Gd0.250000,0.17199479,0.15678805
Nd0.250000Hg0.500000Np0.250000,0.01055506,0.009343624
Ni0.250000Nb0.500000Pr0.250000,0.51559377,0.5320821
Mg0.500000Y0.250000Ag0.250000,-0.10539561,-0.13031185
B0.250000Mg0.250000Cr0.250000Cu0.250000,0.43507992,0.4605994
V0.250000Ge0.250000W0.500000,0.17786665,0.20099449
Ga0.500000Pa0.500000,-0.2573142,-0.20004743
Sc0.250000Tb0.250000Hg0.500000,-0.23106821,-0.2091614
O0.571400Mn0.285700Cu0.142900,-1.6449923,-1.6597217
Fe0.500000Y0.250000Tb0.250000,0.37072633,0.40023252
Be0.250000Zn0.500000Bi0.250000,0.51475676,0.5353876
As0.500000Ag0.250000W0.250000,0.56629585,0.55389017
Si0.400000La0.200000Os0.400000,-0.70227245,-0.6981133
Cr0.250000Os0.500000Pb0.250000,0.72952167,0.8250383
Ni0.500000Ru0.250000Ir0.250000,0.17568067,0.27332377
Mn0.250000Nb0.250000W0.500000,0.12242018,0.1839757
Ti0.250000Pr0.250000Ir0.500000,-0.33416515,-0.3258754
Zn0.250000Zr0.250000W0.500000,0.15117916,0.18773067
O0.600000Ni0.200000Ge0.200000,-1.4427614,-1.7318157
Ge0.250000Y0.250000Lu0.500000,-0.091083208,-0.060484946
Ti0.500000Pd0.250000Os0.250000,-0.57414288,-0.6057818
Cr0.500000Mo0.250000Ac0.250000,0.9538685,0.94118464
Ta0.250000Au0.250000Pa0.500000,0.12994907,0.16836968
V0.500000Pm0.250000Ac0.250000,0.6301653,0.6715107
V0.250000Ce0.500000Gd0.250000,0.39115152,0.43448204
Sc0.250000V0.250000Cr0.250000Tl0.250000,0.43639988,0.35617435
Sr0.500000Cd0.250000Sb0.250000,-0.63892467,-0.65694714
Ba0.250000Dy0.250000W0.500000,1.6382549,1.6278543
Sc0.250000V0.500000Pt0.250000,-0.11105891,-0.08988911
B0.400000Tb0.200000Ir0.400000,-0.6073037,-0.61741114
Pd0.250000Ag0.500000Ac0.250000,-0.14735033,-0.18318737
Al0.250000Rb0.250000Yb0.500000,0.1452848,0.14521956
Tb0.250000Pb0.750000,-0.12904548,-0.085324764
V0.500000Rh0.250000Pt0.250000,-0.1896176,-0.1964693
Li0.250000Al0.500000Hg0.250000,0.090129701,0.021330327
Li0.250000Tc0.500000Te0.250000,0.22846321,0.1805372
O0.555600Cu0.222200In0.222200,-0.9784603,-1.2849976
Sb0.250000Gd0.500000Th0.250000,-0.21034168,-0.23295313
B0.250000Sb0.250000Gd0.500000,0.027122573,0.049344867
Ge0.250000Y0.500000Yb0.250000,-0.18729896,-0.18142319
O0.555600Si0.222200Mn0.222200,-2.0036604,-1.8120447
Be0.500000Ta0.500000,0.01874512,-0.15308648
F0.250000Ni0.750000,0.0015723888,-0.25165808
Al0.500000Rb0.250000Pm0.250000,0.33704573,0.39196315
Ca0.250000In0.250000Pm0.500000,-0.19702853,-0.19977188
Ni0.250000Ac0.250000Pu0.500000,1.4079154,0.5677413
Be0.250000Si0.500000La0.250000,0.23160754,0.21966144
Sc0.500000Hf0.250000Pa0.250000,0.23046707,0.22827893
C0.428600Al0.428600U0.142900,-0.18268885,-0.16259831
Al0.250000Cr0.250000Np0.500000,0.48934776,0.4997856
As0.250000Ru0.500000Pd0.250000,0.11115561,0.096224874
O0.545500Na0.242400Si0.181800Sn0.030300,-2.6447353,-2.6914601
Ba0.500000Nd0.250000Ac0.250000,0.247742,0.23949084
Be0.250000Gd0.500000Yb0.250000,0.29444563,0.2837644
Ca0.500000Zn0.250000Bi0.250000,-0.52242722,-0.5219786
Ru0.500000In0.250000Pm0.250000,-0.037545631,-0.041178882
N0.333300Ti0.333300Br0.333300,-1.5140263,-1.6501368
Li0.250000Fe0.250000Lu0.250000Tl0.250000,0.067966393,0.08529827
Li0.250000Ag0.500000Re0.250000,0.72466614,0.7110672
Li0.166700K0.333300As0.333300In0.166700,-0.57576823,-0.549242
Ru0.250000Ag0.250000Pa0.500000,0.044364328,0.04273972
B0.206900Co0.724100Mo0.069000,-0.22202204,-0.20781732
V0.250000Ac0.500000Th0.250000,0.58380757,0.71318555
Sc0.250000Sn0.250000Sm0.500000,-0.28863638,-0.27615464
Li0.250000Sc0.500000Ce0.250000,0.26803702,0.26447606
Ru0.250000La0.500000U0.250000,0.52747599,0.5518446
Be0.333300Na0.333300Ca0.333300,0.79544586,0.77086365
V0.750000Pd0.250000,-0.12880276,-0.09729421
Ru0.250000Cs0.250000Sm0.500000,0.64168457,0.6504446
Cd0.500000Ce0.250000W0.250000,0.64259342,0.6535905
Na0.250000K0.500000Tm0.250000,0.56288215,0.54221
Ag0.250000Dy0.250000Ac0.500000,0.066331965,0.063558966
V0.250000Cu0.250000Tm0.500000,0.11667758,0.10114539
Co0.250000As0.250000Y0.250000Cd0.250000,-0.11281743,-0.100984514
Nb0.250000Er0.500000Yb0.250000,0.35245625,0.3505363
Cl0.750000Nd0.250000,-2.5665539,-2.6180296
Mg0.250000Rb0.500000U0.250000,1.3221854,1.3362451
S0.500000Cu0.333300Hf0.166700,-0.94443164,-0.99256265
O0.571400Ag0.142900Te0.285700,-0.72731065,-0.76080894
Cr0.250000Zn0.500000Mo0.250000,0.26258042,0.31236482
Br0.400000Nb0.600000,0.47336996,0.51748383
Rb0.250000Ir0.500000Pb0.250000,1.1816104,1.1410581
Fe0.250000Sn0.250000Pt0.250000Au0.250000,-0.027422144,-0.035786867
O0.750000Mn0.125000Os0.125000,-1.1950694,-1.1845665
Fe0.250000Ru0.250000Te0.500000,0.33142429,0.31260306
Ba0.250000Pm0.500000U0.250000,0.89794716,0.7516345
Cr0.250000Tb0.250000Os0.500000,0.60391305,0.6030507
Er0.250000Au0.250000Bi0.500000,-0.1343121,-0.14172673
Ti0.250000Sm0.250000Gd0.500000,0.27769198,0.25330204
Ti0.250000Cr0.250000Rh0.250000Sn0.250000,-0.33939327,-0.34709364
B0.250000Dy0.500000Np0.250000,0.98975386,0.90882325
Ti0.250000Te0.500000Tl0.250000,-0.05732754,-0.093242526
Fe0.250000Y0.500000Pu0.250000,1.0263055,1.0257492
Si0.250000Cr0.250000Tc0.250000Pd0.250000,-0.0085867175,-0.04640913
Y0.500000Te0.250000Gd0.250000,-0.20526987,-0.1985023
S0.400000V0.600000,-0.57855518,-0.96082985
Ag0.250000Ho0.500000Pa0.250000,0.36379209,0.34429768
Mo0.250000U0.750000,0.27816656,0.30335057
Sr0.250000Mo0.500000Pr0.250000,1.2156791,1.2100548
O0.600000Nb0.200000Ru0.200000,-1.342143,-1.2739977
Pd0.250000In0.250000Pb0.500000,0.012905185,0.016167164
Al0.250000Zn0.500000Pr0.250000,-0.27467454,-0.29046226
Gd0.500000Tm0.250000Pb0.250000,-0.11831758,-0.13365912
B0.250000V0.250000Co0.250000Hg0.250000,0.80329548,0.8019247
Be0.250000Cr0.250000Ge0.250000Y0.250000,0.03357327,0.04417953
Mg0.250000Zn0.250000Pr0.500000,-0.18295433,-0.17795235
V0.250000Nb0.500000Au0.250000,0.13992126,0.11852676
Yb0.250000Lu0.500000Ir0.250000,-0.31833798,-0.33754504
Ag0.250000Pm0.250000Re0.500000,1.1411453,1.1564708
Ti0.500000In0.250000Hf0.250000,-0.02995632,-0.047786593
Be0.250000Ta0.500000Re0.250000,0.0069476238,-0.005014479
Sc0.250000Mo0.500000Pa0.250000,0.0081314763,0.050994426
Sr0.250000Eu0.500000Ho0.250000,0.13260308,0.12787834
F0.583300K0.250000Zn0.166700,-2.8461664,-2.8697639
B0.250000Re0.500000Pu0.250000,1.0404417,0.6902344
As0.250000Zr0.250000La0.500000,-0.14499832,-0.14047682
Si0.500000Sn0.250000Th0.250000,0.0021005102,-0.0022780895
Ca0.500000As0.250000Cd0.250000,-0.62718462,-0.6369648
Ba0.250000Dy0.500000Hf0.250000,0.5250334,0.54432064
Li0.250000O0.500000Dy0.250000,-3.1797954,-3.2402024
Co0.250000Zr0.250000In0.250000Hg0.250000,0.051477328,0.042769343
O0.692300Ce0.076900Ta0.230800,-3.3192749,-3.1957407
Sr0.750000Th0.250000,0.38894328,0.32997328
Cu0.250000In0.500000Pt0.250000,-0.17393682,-0.17091435
Ag0.500000Pm0.250000Np0.250000,0.59882564,0.536859
Mn0.105300Co0.789500Yb0.105300,0.12789134,-0.026752532
Sc0.250000Os0.500000Au0.250000,0.40590241,0.38785368
In0.500000Ta0.250000Ac0.250000,0.30814834,0.34413335
Fe0.250000Ru0.250000Sn0.250000W0.250000,0.15289606,0.1460458
Mg0.250000Ge0.500000Lu0.250000,-0.31292433,-0.30962342
Rh0.500000Nd0.250000Pt0.250000,-0.2891981,-0.2855171
Si0.500000Nb0.250000Lu0.250000,-0.17955847,-0.19939858
Al0.500000Gd0.250000W0.250000,0.11745219,0.10406533
O0.600000Fe0.133300Ga0.133300Bi0.133300,-1.7919614,-1.8894244
Ru0.500000Hf0.250000U0.250000,-0.28793349,-0.26718158
Na0.333300Cd0.333300Ho0.333300,0.44100543,0.4147538
O0.500000P0.500000,-0.63773055,-1.2793311
V0.250000Fe0.500000Pd0.250000,0.22156455,0.15885222
Si0.250000Y0.500000Os0.250000,-0.28377307,-0.3024646
O0.571400Ho0.142900Np0.285700,-3.3040701,-3.4487576
V0.250000Y0.500000Eu0.250000,0.3539438,0.3725317
K0.250000Co0.250000Sn0.500000,0.39827026,0.41555214
Pm0.500000Ho0.250000U0.250000,0.50802783,0.5283438
Be0.250000B0.250000Fe0.250000Co0.250000,-0.22064882,-0.21708566
O0.600000Pr0.200000Er0.200000,-3.7076705,-3.505704
Mg0.500000Ti0.250000Pr0.250000,0.16309181,0.1723237
As0.333300In0.333300Yb0.333300,-0.4789783,-0.55934966
Be0.250000Fe0.250000Ru0.250000Sn0.250000,0.076303893,0.027339399
Li0.250000Sc0.250000Zn0.250000Bi0.250000,-0.29121404,-0.32178962
B0.500000Ca0.250000Rh0.250000,0.46998687,0.41915616
Al0.250000Tl0.250000Th0.500000,-0.078555879,-0.07915467
Y0.250000Pr0.500000Hf0.250000,0.25955474,0.27467912
Ca0.250000Ga0.250000Cd0.500000,-0.20505621,-0.27135026
Ca0.250000Te0.500000Ba0.250000,-1.4512202,-1.4448018
Sr0.250000Lu0.250000Hg0.500000,-0.34007035,-0.3509553
Al0.250000Rh0.250000W0.500000,-0.10360238,-0.1578483
Co0.500000Zn0.250000Mo0.250000,0.024133425,0.0082194805
Al0.500000Rh0.250000Ho0.250000,-0.55239643,-0.51908576
Pd0.500000Sn0.250000Ta0.250000,-0.26951361,-0.27568668
Y0.250000Rh0.250000Os0.500000,0.52424865,0.4915111
B0.250000Rb0.250000In0.500000,1.0677502,1.0601647
Cd0.500000Ba0.250000Ta0.250000,0.66947375,0.68900913
Cu0.250000Ge0.250000Lu0.250000Au0.250000,-0.40416382,-0.42510152
Zn0.250000Pm0.250000Tm0.500000,0.10887109,0.09949261
Si0.250000Sc0.250000Cu0.250000Pt0.250000,-0.65180634,-0.58919024
Ag0.500000W0.500000,0.62620329,0.89051765
Sc0.250000Fe0.250000Ni0.250000Bi0.250000,-0.077832008,-0.09063703
Fe0.250000Sr0.250000Er0.500000,0.59893034,0.58628476
Te0.250000Gd0.500000Os0.250000,-0.28597258,-0.2708704
Cu0.250000Cs0.500000Ba0.250000,0.73353516,0.5805828
Zr0.250000Te0.250000Pm0.500000,-0.15768752,-0.1322586
Mo0.250000Au0.500000Pa0.250000,0.17771367,0.17495513
Na0.500000Si0.250000La0.250000,0.10256455,0.12781021
B0.666700Ni0.166700Ho0.166700,-0.57868314,-0.6049969
Li0.333300O0.500000Ti0.083300Ir0.083300,-2.2051912,-2.2162838
Sr0.250000Ba0.500000Hf0.250000,0.66349594,0.6586652
Rh0.250000Nd0.250000U0.500000,0.36179566,0.3389926
V0.250000Er0.250000Os0.500000,-0.040170655,-0.043987215
K0.250000Sr0.250000Ho0.500000,0.59236208,0.5872811
Ni0.500000Os0.250000Hg0.250000,0.57254436,0.5815136
Ca0.500000Tc0.250000Cs0.250000,0.97944961,0.956551
Fe0.500000Bi0.250000Pu0.250000,0.62064261,0.6085309
Na0.333300Zn0.333300Os0.333300,1.3276523,1.58207
Lu0.250000Hg0.250000Pu0.500000,0.16928807,0.15890676
V0.250000Sb0.500000Eu0.250000,-0.24381962,-0.25439006
Ni0.250000Tm0.250000Os0.500000,0.46604771,0.46048728
O0.636400Y0.181800Sn0.181800,-2.8841087,-2.8586617
Co0.250000As0.250000Ho0.500000,-0.50120598,-0.50441206
Gd0.250000Yb0.500000Pu0.250000,0.98079302,0.26263577
K0.500000Zr0.250000Te0.250000,0.47714176,0.4460928
Ga0.250000Ce0.500000Gd0.250000,-0.088482992,-0.109981
As0.250000Y0.500000W0.250000,0.073028799,0.10560584
O0.700000P0.200000Ge0.100000,-2.3594513,-2.2597356
Ni0.250000Y0.500000In0.250000,-0.32585095,-0.3797897
Mg0.500000Rh0.250000Yb0.250000,-0.18149513,-0.112758934
Zn0.333300Ge0.400000Lu0.266700,-0.49329399,-0.24701965
Cu0.500000Ce0.250000Nd0.250000,-0.10053788,-0.11793476
O0.555600Hf0.222200Ta0.222200,-2.4210913,-2.3245902
B0.500000K0.250000Hf0.250000,1.4069424,1.4369931
Ru0.250000Np0.750000,0.10996001,0.042585373
La0.250000Yb0.500000W0.250000,0.78539168,0.77851313
Mn0.500000Tc0.250000Lu0.250000,0.20760945,0.23275211
Cr0.250000Mn0.250000As0.250000Ag0.250000,0.32037165,0.28307334
Te0.250000La0.500000Tm0.250000,-0.30740445,-0.2873391
Al0.500000Mo0.250000Pb0.250000,0.65598263,0.63349986
Cl0.642900Sb0.142900Cs0.214300,-1.6748097,-1.5139352
Be0.250000Pr0.250000Pm0.500000,0.39750234,0.40052584
Y0.250000Pd0.500000Bi0.250000,-0.74990956,-0.76507926
Ca0.250000Cs0.500000W0.250000,1.7158486,1.7358534
Co0.250000Ce0.250000Bi0.500000,0.17823244,0.15283465
Fe0.250000Ge0.250000Nb0.250000Ag0.250000,0.24096038,0.27439713
Al0.200000Co0.400000Gd0.400000,-0.36438293,-0.27806485
Sr0.250000In0.500000Np0.250000,0.45892275,0.07400823
Ag0.250000Ce0.250000Ac0.500000,0.09035157,0.09737533
N0.285700Al0.285700Ti0.428600,-1.0079712,-1.2629192
Na0.250000Al0.250000Mo0.500000,0.91535635,0.85369766
Ti0.500000Tc0.250000Bi0.250000,-0.033929176,-0.0036876202
Ca0.250000Np0.250000Pu0.500000,0.61463019,0.6238764
Cr0.250000Lu0.250000Hf0.500000,0.41002085,0.42056316
Lu0.250000Ac0.500000Np0.250000,0.50757793,0.50767726
Sm0.250000Pa0.500000Pu0.250000,0.35494089,0.3982734
Te0.250000Hf0.250000Ir0.500000,-0.10544622,-0.12357861
Pt0.666700U0.333300,-0.71885703,-0.6931741
Na0.333300V0.333300In0.333300,1.0309723,0.99177533
Mo0.500000Tc0.250000Au0.250000,0.47887948,0.43153614
Fe0.500000Ho0.250000Pt0.250000,-0.12734879,-0.17147362
Be0.250000Ru0.500000Re0.250000,0.011207616,-0.0044178963
Li0.250000Tl0.500000Np0.250000,0.1503035,0.12716058
Sr0.500000Cs0.250000Hg0.250000,0.047320301,0.042889774
B0.500000Eu0.250000Tb0.250000,0.66481291,0.710129
B0.500000Sc0.250000Pa0.250000,0.069678299,0.09711638
Mn0.500000Y0.250000Te0.250000,0.15838405,0.13770026
Si0.400000Yb0.200000Pt0.400000,-0.96234012,-1.0032178
Zn0.250000Ho0.250000Bi0.500000,-0.092883608,-0.11494607
Cr0.500000Sr0.250000Ce0.250000,0.72347713,0.7199739
K0.250000Rb0.250000Sr0.500000,0.18227931,0.13093343
Al0.500000Ba0.250000Nd0.250000,-0.062523366,-0.06400025
K0.500000Eu0.250000Th0.250000,0.89962914,0.89282936
Mo0.250000Hg0.250000Tl0.500000,0.90451596,0.91395795
B0.500000Tb0.250000Os0.250000,-0.3913237,0.13668576
Al0.500000Rh0.250000Ba0.250000,0.088601488,0.04277304
Tc0.250000Lu0.500000U0.250000,0.48166805,0.47500992
Li0.500000Sc0.250000Sr0.250000,0.23550661,0.22413361
Si0.250000Cu0.250000Re0.250000Au0.250000,0.36825422,0.3522105
Al0.250000Sr0.250000Os0.500000,0.84242906,0.84218264
H0.333300N0.333300Mg0.333300,-0.70937618,-0.74803174
Zr0.500000Ag0.250000Eu0.250000,0.32268228,0.34131706
K0.500000Ge0.250000Zr0.250000,1.0264887,0.9956374
Ge0.250000Ba0.500000Ac0.250000,0.14442196,0.11845142
Sc0.500000Ge0.250000Pd0.250000,-0.82210532,-0.7717514
V0.250000Cr0.250000Ge0.250000Os0.250000,-0.12063575,-0.12624538
V0.250000Ge0.500000Cs0.250000,0.91897788,0.95890903
Co0.250000Nb0.250000Tl0.500000,0.74687088,0.68289083
Cu0.250000Re0.500000Hg0.250000,1.0821481,1.0761689
Nb0.250000Yb0.500000Pt0.250000,0.038599703,0.05489543
S0.500000Cu0.250000Y0.250000,-1.5238226,-1.5304178
Fe0.250000Rb0.750000,0.80559317,0.82615453
Ti0.500000Hf0.250000Th0.250000,0.089024938,0.110498756
Ni0.250000Tc0.250000Nd0.500000,0.075646901,0.08087537
Na0.250000Sm0.250000Tl0.500000,-0.28583485,-0.27225596
Mn0.250000Y0.500000Re0.250000,0.29225734,0.2879093
Sb0.500000Cs0.250000Pu0.250000,0.63769239,0.4964199
K0.250000Y0.250000Nb0.500000,1.5212102,1.5826781
Nd0.250000Bi0.500000Pa0.250000,-0.38930132,-0.4167272
Cr0.250000Fe0.500000Cu0.250000,0.26882935,0.28323194
Co0.250000In0.250000Sn0.500000,0.36960533,0.38839787
Mn0.250000Cu0.250000Sb0.250000Au0.250000,0.11143654,0.09405172
Nb0.250000Cs0.250000La0.500000,0.93208334,0.9074574
Cu0.250000Cd0.250000Sb0.250000Au0.250000,0.15327605,0.100189716
Cs0.500000Pm0.250000Ac0.250000,0.82495859,0.8130679
H0.083300O0.666700Cr0.250000,-1.566609,-1.5492116
Ti0.250000Co0.750000,-0.26459132,-0.19885105
Pr0.500000Tb0.500000,0.33900149,0.33844003
Si0.200000Ca0.400000Ir0.400000,-0.7424281,-0.18169671
Mn0.250000Tc0.250000Nd0.500000,0.30322983,0.34851798
B0.250000Ca0.500000Sc0.250000,0.83593447,0.84018856
Li0.500000Tc0.250000Lu0.250000,0.36751168,0.34095097
F0.500000Br0.500000,-0.56694842,-0.69283545
V0.250000Zr0.500000Sn0.250000,-0.11782977,-0.16804868
Ti0.250000Cu0.250000W0.500000,0.44514863,0.46538618
B0.500000W0.250000Re0.250000,0.31023986,0.3031412
O0.636400Ti0.272700Pb0.090900,-2.9427803,-2.9225368
Nb0.500000Sb0.250000Cs0.250000,1.143866,1.175277
Ti0.500000Tm0.250000Yb0.250000,0.50950587,0.50886935
Y0.250000Eu0.250000Np0.500000,0.85110102,0.82293904
V0.250000Co0.250000Ru0.250000Tl0.250000,0.31545595,0.32974792
B0.250000Rb0.250000Ag0.500000,1.3222971,1.218973
O0.500000F0.125000Fe0.250000As0.125000,-1.8409151,-1.8841897
Rh0.500000Au0.250000Pa0.250000,-0.63618467,-0.5661249
O0.666700Na0.083300Gd0.083300W0.166700,-2.8251612,-2.9043236
B0.500000Eu0.250000Pb0.250000,0.91839332,0.909314
Al0.500000Er0.250000Bi0.250000,0.050977581,0.03801176
Cr0.250000Zn0.250000Y0.250000Sn0.250000,-0.10537038,-0.12791991
Rb0.500000Te0.250000Ho0.250000,0.18351385,0.16121796
Sc0.500000Pr0.250000U0.250000,0.53226334,0.4953441
Li0.250000Rb0.250000Cs0.500000,0.13354501,0.1416634
Mn0.250000Pr0.500000Dy0.250000,0.5782627,0.59527373
Ni0.400000Nd0.200000Bi0.400000,-0.35235169,-0.35415262
Fe0.500000Pd0.250000Tb0.250000,0.27445131,0.2844714
Na0.250000In0.250000Tm0.500000,-0.11106241,-0.10490918
Sr0.250000Gd0.500000Au0.250000,-0.0024104338,-0.019571066
O0.578900Tm0.210500Ac0.210500,-3.6280617,-3.7864914
O0.600000Zr0.200000Er0.200000,-3.5970802,-3.5916018
S0.250000Ca0.750000,-0.55431106,-0.711138
Si0.500000Ho0.250000Ta0.250000,-0.087753483,-0.109906614
As0.500000Rh0.250000Au0.250000,0.10186673,0.093866795
Mg0.500000Ag0.250000Tm0.250000,-0.055498314,-0.042937756
Mn0.250000Zn0.250000Eu0.500000,0.065154539,0.083946645
Ag0.250000Cd0.250000Hf0.500000,0.10990946,0.07285231
Sb0.250000Gd0.250000Ac0.500000,-0.20856709,-0.22070354
Al0.250000Cs0.250000Pu0.500000,0.61790141,0.6235986
Te0.500000Ir0.250000Pb0.250000,0.54771391,0.55124557
F0.666700Ti0.111100Tl0.222200,-3.005679,-2.9682536
Zr0.250000U0.750000,0.37260606,0.38593835
Zn0.250000Ag0.500000Np0.250000,0.35380422,0.31759894
B0.500000As0.250000Ir0.250000,1.0336119,1.1298074
Sr0.250000Te0.750000,-0.65831501,-0.55880857
Ga0.500000Y0.250000Yb0.250000,-0.54250128,-0.5221902
Y0.250000Ag0.250000Bi0.500000,-0.19463941,-0.16258311
O0.600000Co0.100000Ba0.200000Re0.100000,-2.3248089,-2.2793603
Ga0.250000Ru0.250000Tm0.500000,-0.49410277,-0.47664738
Co0.250000Zn0.250000Ga0.500000,0.0655031,0.07728231
As0.250000Pa0.500000U0.250000,-0.045478343,-0.07011932
Gd0.750000Hg0.250000,-0.14327137,-0.10592759
Cr0.250000Y0.250000Tc0.250000In0.250000,0.24685155,0.2752991
As0.250000Rb0.500000Np0.250000,0.94589935,0.89345104
H0.750000Rh0.250000,0.18151166,-0.1401065
