task_id,composition,band_gap
mp-1147776,K3VSe4,1.3573
mp-973446,K3W,0.0
mp-1224236,K3W2(O2F3)2,1.3384
mp-27506,K3W2Cl9,1.3375
mp-1029938,K3W2N5,2.1497
mp-651173,K3WC4N4OF,3.1807
mp-555403,K3WF6,2.6188
mp-565818,K3WS3ClO,2.777
mp-976373,K3Y,0.0
mp-555495,K3Y(BO3)2,3.1813
mp-642313,K3Y3(BO3)4,4.1596
mp-1110922,K3YBr6,3.801
mp-1211890,K3YCl6,5.0483
mp-13230,K3YF6,6.4613
mp-1110953,K3YI6,3.1873
mp-1189218,K3YN6,0.0121
mp-1198426,K3YSi3O10,0.6117000000000001
mp-1185057,K3Yb,0.0
mp-1203145,K3Yb(SO4)3,0.0
mp-1181111,K3YbB2(PO7)2,0.0
mp-1211759,K3YbF6,0.0
mp-1238763,K3YbN6,0.0
mp-1213171,K3YbSe6,0.06840000000000003
mp-16599,K3YbSi2O7,0.0
mp-1185029,K3Zn,0.0
mp-1019786,K3Zn(BO2)5,4.2633
mp-1190451,K3Zn2Cl7,3.8966
mp-3125,K3Zn2F7,4.0269
mp-1224561,K3Zn4As3O17,0.16920000000000002
mp-643270,K3ZnH5,3.7101
mp-559309,K3ZnNCl4O3,3.3079
mp-772848,K3ZnPCO7,3.8609
mp-1185108,K3Zr,0.0
mp-1212215,K3Zr2NF12,2.9824
mp-1211985,K3Zr2S(O2F3)3,0.3871
mp-560729,K3Zr4Ag2F23,0.7016999999999999
mp-1226025,K3Zr4Si12HO44,0.0
mp-1211761,K3Zr6BeCl15,0.9287
mp-1199305,K3ZrC3O13,0.15289999999999992
mp-1198105,K3ZrC7O16,0.9097
mp-696078,K3ZrH2S(OF)5,5.1147
mp-707845,K3ZrHS(OF)5,0.0
mp-680747,K4(BSe)9,2.2415000000000003
mp-640719,K4(CoO2)7,0.0
mp-867980,K4(S2O3)5,0.2275000000000001
mp-30280,K4(TiTe3)3,0.0
mp-640333,K49Tl108,0.049900000000000055
mp-1203532,K4Ag18Te11,0.0
mp-1181173,K4Ag2Sn3S9O2,0.14549999999999996
mp-1211680,K4Al2O,0.0
mp-1019788,K4Al3(SiO4)3,0.0
mp-23149,K4Al3Si3ClO12,4.578799999999998
mp-1204061,K4As2Se5,1.2184
mp-557941,K4AsH5S3O16,3.9373
mp-29341,K4Au6S5,1.5841999999999998
mp-1197401,K4B10H4O19,5.1222
mp-557584,K4Ba(GeO3)3,3.2293
mp-558347,K4Ba(SiO3)3,4.2288
mp-558121,K4Ba(VS4)2,1.5514
mp-1199499,K4Ba2B14H16O33,4.914300000000001
mp-695895,K4Ba2N7O16,0.3796
mp-1200379,K4Ba2Na4Ti8Mn(Si8O33)2,0.016000000000000014
mp-1213587,K4Ba2Na4Ti8MnSi16(W4O29)2,0.04060000000000042
mp-1224063,K4Ba2SnAs4,0.4965
mp-1224198,K4Ba2SnBi4,0.09979999999999987
mp-1224114,K4Ba2SnP4,0.7978999999999998
mp-1224100,K4Ba2SnSb4,0.3923000000000001
mp-1224039,K4BaNb5O15,0.0
mp-677011,K4BaTa6(Si2O13)2,2.8469999999999995
mp-1224564,K4BaTi6S20O,1.2122000000000002
mp-1223997,K4BaU3O12,2.0589000000000004
mp-1203528,K4BaV6O18,3.0162
mp-28158,K4Be3O5,3.2092
mp-29584,K4BeAs2,0.8851000000000001
mp-9872,K4BeP2,1.1402
mp-1211781,K4Bi,0.0
mp-29542,K4Bi2O5,2.6155
mp-28627,K4Br2O,0.9912
mp-1211856,K4C2O9,0.22629999999999995
mp-572537,K4CO4,2.9688
mp-675766,K4CO6,0.1183
mp-1202514,K4Ca(SiO3)3,4.261
mp-1147522,K4Ca(WO4)3,2.4672
mp-1195727,K4CaU(Si2O7)2,2.066
mp-16137,K4CaU3O12,2.1025
mp-1202998,K4Cd(P3O10)2,0.2281
mp-1204199,K4Cd2S4O19,0.6477999999999999
mp-1202256,K4Cd3(PO4)6,0.0
mp-29585,K4CdAs2,0.6093999999999999
mp-23392,K4CdCl6,3.9837
mp-28302,K4CdP2,0.8246
mp-1211822,K4Co(MoO4)3,2.818
mp-770883,K4Co2O5,0.8294999999999999
mp-705153,K4CoMo4O15,0.0
mp-1211908,K4CoP6O25,0.058300000000000025
mp-567151,K4Cr(NO5)2,3.0783
mp-1211715,K4CrO4,1.8253
mp-1181849,K4Cu(IO10)2,0.0013000000000000234
mp-707485,K4Cu3As4(HO8)2,0.5323
mp-561512,K4Cu4Cl10O,0.0
mp-1228096,K4Cu4Sn7,0.7236000000000002
mp-28743,K4Cu8Te11,0.0
mp-723175,K4CuP6(H4O11)2,0.5959000000000001
mp-698475,K4ErP6H6ClO21,4.8671
mp-1180828,K4Eu(PS4)2,0.6659999999999999
mp-1194232,K4Eu(PSe4)2,0.13280000000000006
mp-1194519,K4Eu2U(GeO4)4,0.0
mp-1182806,K4Fe,0.0
mp-566574,K4Fe2O5,2.217
mp-766643,K4Fe2O7,0.0
mp-1200063,K4Fe4(PO4)5,0.0
mp-1197093,K4Ga8P8O32F,0.3938999999999999
mp-31484,K4GaAu8,0.0
mp-42089,K4Gd2C3O9F4,2.7175
mp-1195305,K4Ge(PS3)4,2.1158
mp-1195433,K4Ge(PSe3)4,1.4017000000000002
mp-1194543,K4Ge(SeO)4,1.4062
mp-27800,K4Ge23,0.0
mp-9201,K4Ge2Au7,0.0
mp-30962,K4Ge9O20,3.0665
mp-720197,K4GeH4N2O3,2.4271000000000003
mp-17015,K4GeO4,2.7837
mp-698312,K4H4PtC6S2(NO6)2,0.04559999999999997
mp-735597,K4H4WC8(N4O)2,3.0212
mp-1211818,K4H5(SeO4)4,0.0
mp-542043,K4H6C2O9,4.1658
mp-1195712,K4H6W2S2O9,4.1037
mp-743880,K4Hf3Mn(PO4)6,3.763100000000001
mp-581963,K4Hf3Te17,0.9113000000000002
mp-974482,K4Hf5O12,3.268
mp-1204255,K4HfC8O21,0.5307000000000001
mp-1211649,K4HfO4,2.9059
mp-1212086,K4Hg3Ge20,0.0
mp-29484,K4HgAs2,0.6976000000000001
mp-8753,K4HgP2,0.9356
mp-768368,K4I2O,1.2568
mp-27764,K4I2O9,1.9183
mp-553982,K4In2Si8O21,3.8038
mp-640312,K4In3Ge20,0.0
mp-1225988,K4In9Si14,0.0
mp-8429,K4IrO4,0.4266000000000001
mp-568357,K4La6OsI14,0.0
mp-763590,K4Li3(FeO4)2,0.14089999999999994
mp-762647,K4Li3Mn2O8,0.5337000000000001
mp-849406,K4Li3Nb18P12(WO42)2,0.9309000000000004
mp-763502,K4Li5(FeO4)2,0.013999999999999957
mp-1178153,K4Li5Cr2O8,0.9598
mp-765738,K4Li5Mn2O8,0.5408
mp-766028,K4Li5Ti8(PO5)8,0.005599999999999827
mp-766140,K4Li7Mn2O8,0.1229
mp-709186,K4LiH3(SO4)4,5.394
mp-558483,K4LiIO6,2.0858
mp-1211857,K4Mg(MoO4)3,4.3032
mp-1194610,K4Mg(WO4)3,4.6063
mp-686527,K4Mg2H16S4O23,3.6738
mp-1223957,K4MgCu3F12,0.0
mp-560965,K4Mn(AsS4)2,1.0475
mp-566918,K4Mn(MoO4)3,3.0225000000000004
mp-698687,K4Mn2H16S4O23,3.4
mp-1199803,K4Mn2S4O19,0.8158
mp-561377,K4Mn3F12,0.84
mp-1201463,K4Mn3P6(HO3)8,3.763
mp-29637,K4MnBr6,2.3093
mp-27901,K4MnCl6,2.4284
mp-746688,K4MnH6(S2O9)2,4.6259
mp-616059,K4MnMo4O15,3.0885
mp-1211757,K4MnO4,0.8519999999999999
mp-1203753,K4Mo2H6S2O9,3.4073
mp-1199707,K4Mo2S4BrO20,0.0
mp-1202298,K4Mo2S4ClO20,0.0
mp-735596,K4Mo3H4O17,2.4422
mp-1204212,K4Mo6PtO26,0.27069999999999994
mp-1224595,K4Mo6Se25O,0.7650999999999999
mp-1225158,K4Mo6Se2O33,0.5842
mp-1181187,K4MoC4(NO2)4,0.0
mp-705070,K4MoC5N6O,2.4381
mp-1211821,K4MoO5,3.1594
mp-705676,K4MoO8,0.5692999999999999
mp-565884,K4MoS3O14,2.7201
mp-1223817,K4MoWO8,4.4301
mp-752863,K4N2O5,0.08139999999999993
mp-1072340,K4NO,0.0
mp-542686,K4Na2(Si2O5)3,4.1796
mp-743629,K4Na2FeH3F12,4.0785
mp-757218,K4Na2H18Pd(IO10)2,1.6804
mp-557698,K4Na2TeO6,2.185
mp-1076205,K4Na4Mo3(WO4)5,0.40790000000000015
mp-1099601,K4Na4Mo3W5O24,0.19229999999999992
mp-1099727,K4Na4Mo5(WO8)3,0.5893999999999999
mp-1076890,K4Na4Mo5W3O20,0.5413999999999999
mp-1076754,K4Na4Mo7WO20,0.4502999999999999
mp-1076546,K4Na4Mo7WO24,0.0
mp-1099972,K4Na4MoW7O20,0.5568000000000004
mp-1076685,K4Na4MoW7O24,0.0
mp-1076755,K4Na4Nb3(WO4)5,0.0
mp-1099687,K4Na4Nb3W5O24,0.0
mp-1099948,K4Na4NbW7O20,0.6614
mp-1076751,K4Na4NbW7O24,0.0
mp-1076509,K4Na4VMo7O20,0.5642999999999998
mp-1223916,K4NaCl5,4.9602
mp-1224551,K4NaNb5O15,1.9965
mp-1204526,K4NaV10O38,0.07240000000000002
mp-557200,K4Nb11Al2O20F,0.6705000000000005
mp-757862,K4Nb15O24,0.0
mp-558475,K4Nb2S10O,1.5316999999999998
mp-560666,K4Nb2Se11O,1.2873
mp-650601,K4Nb2Si8O23,3.7873
mp-560692,K4Nb6O17,2.6564
mp-14873,K4Nb8Si(P2O17)2,1.8863
mp-743604,K4NbFe3(PO4)6,2.3259
mp-567013,K4Ni(NO2)6,2.0757
mp-1224183,K4Ni7(AsO4)6,2.6218000000000004
mp-1181103,K4NiP6O25,0.0
mp-1199713,K4Np3H8Cl7O10,0.2118000000000002
mp-553977,K4NpS2ClO10,0.1378999999999997
mp-31280,K4P21I,1.3384
mp-1019796,K4P2O7,3.7409
mp-863747,K4P2PdS8,1.7116
mp-28424,K4P3,0.0
mp-1180955,K4P3NO13,0.33140000000000003
mp-721958,K4P4(H2O5)3,5.1963
mp-1237495,K4P4H6WO14,2.9132
mp-722787,K4P4H7(RuO9)2,0.4534999999999998
mp-1211925,K4P4O15,0.07329999999999992
mp-1194562,K4P4O5,2.0957
mp-677192,K4PH5S3O16,5.2584
mp-695043,K4PH5Se3O16,3.7688
mp-1224278,K4PSe3O16,0.07209999999999983
mp-680443,K4Pb9,0.2826
mp-21949,K4PbO3,2.279
mp-22328,K4PbO4,1.6772
mp-1224512,K4PdPt(NO2)8,2.2243
mp-556254,K4Pt2(SO4)5,1.7611
mp-685901,K4Pt2I9,0.0
mp-504848,K4Rb2Co2O5,1.0943000000000005
mp-557320,K4Re2Cl10O,0.14159999999999995
mp-1212328,K4Re2H3(C4O9)2,0.7104
mp-1211685,K4Re2HCl10O,0.15470000000000006
mp-1226372,K4Re6Se8O11,0.12739999999999996
mp-1226951,K4Re6TeC6S7N6,2.1312
mp-557385,K4Ru(NO2)6,2.3638
mp-560515,K4Ru2Cl10O,0.5925
mp-1199289,K4RuC6(N3O)2,0.0
mp-560219,K4Sb2N3O9F7,2.9160000000000004
mp-29696,K4Sb2O3,1.2427
mp-757850,K4Sb2O5,2.3454999999999995
mp-531,K4Si23,0.0
mp-18700,K4SiO4,2.9391
mp-1193380,K4Sn(SO)4,0.3482000000000001
mp-569427,K4Sn(TeSe)2,1.5606
mp-1211830,K4Sn20Hg3,0.0
mp-1224491,K4Sn21Hg2,0.1933999999999996
mp-13909,K4Sn23,0.0
mp-4971,K4Sn3Se8,1.4545
mp-570900,K4Sn9,1.1220999999999997
mp-14988,K4SnO3,2.1095
mp-7258,K4SnO4,2.3374
mp-558309,K4SnSb2F14,4.0813
mp-18132,K4SnSe4,1.7396
mp-1203391,K4Sr(SiO3)3,4.159000000000002
mp-570311,K4Sr2SnAs4,0.5377000000000003
mp-22634,K4SrU3O12,2.0705
mp-18664,K4Ta2S11,1.7096000000000002
mp-1223769,K4Ta3NbO12,1.8667
mp-722674,K4Tc2H6C8O21,0.5076
mp-1212432,K4Te8O23,1.2903000000000002
mp-720494,K4TeP4(HO2)10,3.584
mp-1197458,K4Th(C2O5)4,0.4815
mp-566830,K4Th(MoO4)4,4.0045
mp-1204818,K4Th(S2O9)2,0.25060000000000004
mp-1181261,K4Ti2C8O23,0.6422
mp-703589,K4Ti2H2O5F8,2.6383
mp-554016,K4Ti2PO4F9,3.0556
mp-706228,K4Ti3Co(PO4)6,1.4505000000000003
mp-743671,K4Ti3Mn(PO4)6,1.2493
mp-698691,K4Ti3Ni(PO4)6,2.2979
mp-541735,K4Ti3S14,1.1896
mp-1190669,K4Ti4I12O,0.0
mp-756510,K4TiO4,3.1456
mp-1224290,K4TiSn3(PO5)4,3.2307
mp-1196851,K4TmP8(N4O17)2,0.11439999999999995
mp-1212649,K4TmP8H18(NO2)8,0.14500000000000002
mp-559639,K4U(PO5)2,2.0197
mp-1194764,K4U3(AsO8)2,1.8359999999999999
mp-556212,K4U5Te2O21,1.7541
mp-1201015,K4UC2O11,0.7930999999999999
mp-1205024,K4UC2Se2O15,0.4173
mp-6194,K4UC3O11,2.0892
mp-8794,K4UO5,2.1712
mp-653182,K4US3O14,1.8491
mp-565574,K4V2O7,3.4405
mp-579382,K4V3S5O23,2.8128
mp-1224594,K4V4As6H12O31,2.1044
mp-566827,K4V5CdClO15,2.3296
mp-566625,K4V5CuClO15,0.1657
mp-556552,K4VP2S9,1.2594
mp-698623,K4W11O35,0.0
mp-566242,K4W2Cl10O,1.1831
mp-540967,K4WO5,3.2323
mp-565369,K4WS3O14,3.4321
mp-1204302,K4XeO15,0.03610000000000002
mp-1195357,K4Yb2Si8O21,0.012799999999999978
mp-1203529,K4Zn(P3O11)2,0.0
mp-622489,K4Zn(WO4)3,4.2269
mp-1224111,K4Zn2Sn21,0.4203000000000001
mp-571461,K4ZnAs2,0.7257
mp-703836,K4ZnH6(S2O9)2,0.4794
mp-28382,K4ZnO3,1.6946
mp-11719,K4ZnP2,0.9457
mp-704534,K4Zr3Mn(PO4)6,2.8643
mp-1212265,K4Zr3Te17,0.8644000000000003
mp-27377,K4Zr5O12,3.1865
mp-627575,K4Zr6CBr18,1.1617000000000002
mp-1211812,K4Zr6FeBr18,1.3263
mp-1181072,K4ZrC5O15F2,0.4267000000000001
mp-1213545,K4ZrC8O21,0.24649999999999994
mp-706605,K4ZrH10C8O21,0.9382
mp-1211624,K4ZrO4,2.9409
mp-646920,K5(AsPb)3,0.8377999999999999
mp-1103814,K5(CN2)3,0.0
mp-30189,K5(DyI4)3,0.0
mp-676371,K5(Mo6S7)4,0.0
mp-1211616,K5(TmI4)3,0.0
mp-685089,K57Se34,0.0
mp-643123,K5Ag(NO)2,0.043900000000000015
mp-1201842,K5Ag(S2O3)3,3.1511000000000005
mp-570836,K5Ag2(AsSe3)3,0.9497
mp-1224806,K5AlCr4(MoO4)10,2.7560000000000002
mp-8683,K5As2Au,0.34650000000000003
mp-27674,K5As3O10,3.057
mp-1223503,K5As4,0.0
mp-558332,K5Au(IO)2,1.8748
mp-1019797,K5B(SO4)4,5.2949
mp-554996,K5B19O31,5.3537
mp-1223953,K5BaNbAs4,1.1338
mp-1223894,K5BaTaP4,1.2708000000000002
mp-1223773,K5Bi4,0.0
mp-1223780,K5Br4Cl,4.4374
mp-1223752,K5BrCl4,4.5243
mp-1223943,K5C4Br,1.0964
mp-710070,K5Ce2H2S6O25,0.12700000000000022
mp-704908,K5CeCo2(NO2)12,0.0
mp-683928,K5CeCu2(NO2)12,0.0
mp-687255,K5CeFe2(NO2)12,0.0
mp-704967,K5CeNi2(NO2)12,0.0
mp-1182535,K5Cr10F31,0.7896
mp-14623,K5CuAs2,0.2612999999999999
mp-1224071,K5CuCO5,1.0596
mp-27999,K5CuSb2,0.7470000000000001
mp-605935,K5Eu2Si4O13F,0.0
mp-1196434,K5Fe2Te5,0.19099999999999984
mp-19684,K5FeO4,1.9722
mp-29377,K5GaSe4,1.9817
mp-777297,K5H(CN2)2,3.8504
mp-720810,K5H3S4N2O15,3.9074
mp-707227,K5H3S5O14,3.6559
mp-1203421,K5Hf3OF17,1.0042
mp-743680,K5HfIn(MoO4)6,3.7106
mp-30718,K5Hg7,0.0
mp-565206,K5In(MoO4)4,3.4447
mp-557237,K5In3(SiO3)7,3.4899000000000004
mp-1196816,K5In3F14,4.628299999999999
mp-1211883,K5In4(Ge3As7)2,0.0
mp-667326,K5InO4,2.0401
mp-571021,K5InPb8,0.0
mp-1097055,K5La2,0.0
mp-866662,K5La4Si4O16F,4.6610000000000005
mp-1203051,K5Li2EuF10,0.0
mp-557798,K5Li2NdF10,6.4522
mp-1196988,K5Li2PrF10,6.4703
mp-766047,K5Li3Ti8(AsO5)8,3.0181
mp-557473,K5LiGe2O7,3.1502
mp-1224538,K5LuHf(MoO4)6,3.845
mp-1226339,K5Mn2B2P5O21,0.6038999999999999
mp-1194679,K5Mn3O6,0.7535000000000001
mp-1196293,K5Mo3H2S4O2F11,0.3994
mp-1195555,K5Mo4O14F,3.6527
mp-1181060,K5Mo6IO29,0.7904
mp-1225259,K5Mo8As(H3O16)2,3.4126000000000003
mp-1190879,K5MoC7N7O,0.7894
mp-703272,K5NO4,0.0
mp-569806,K5Na(Ti2Se9)3,0.8225000000000002
mp-1223849,K5Na3(MoO4)4,4.3748
mp-1076208,K5Na3Nb4(WO5)4,0.4755999999999996
mp-1099943,K5Na3Nb4(WO6)4,0.0
mp-1076481,K5Na3Nb5(WO8)3,0.0
mp-1076886,K5Na3Nb5W3O20,0.1221000000000001
mp-1099913,K5Na3Nb6(WO10)2,0.0
mp-1076412,K5Na3Nb6(WO12)2,0.0
mp-1076894,K5Na3Nb7WO20,0.0
mp-1099622,K5Na3Nb7WO24,0.0
mp-1076768,K5Na3Nb8O20,0.0
mp-1076335,K5Na3Nb8O24,1.4584
mp-1076895,K5Na3Ta2Nb6O20,0.0
mp-1099712,K5Na3Ta2Nb6O24,1.4755
mp-1077704,K5Na3Ta3Nb5O20,0.0
mp-1076512,K5Na3Ta3Nb5O24,1.4649
mp-1099857,K5Na3Ta4Nb4O20,0.0
mp-1076095,K5Na3Ta4Nb4O24,1.6091
mp-1100247,K5Na3Ta5Nb3O20,0.0
mp-1075953,K5Na3Ta5Nb3O24,1.6024999999999998
mp-1099903,K5Na3Ta6Nb2O20,0.0
mp-1099860,K5Na3Ta6Nb2O24,1.7476999999999998
mp-1100141,K5Na3Ta7NbO20,0.0
mp-1076413,K5Na3Ta7NbO24,1.9614
mp-1076510,K5Na3Ta8O24,2.1513
mp-1076887,K5Na3TaNb7O20,0.0
mp-1076363,K5Na3TaNb7O24,1.4757999999999998
mp-554603,K5NaCe2(SO4)6,0.07719999999999994
mp-1200037,K5NaFe2(CO2)12,2.5346
mp-1224256,K5NaNi5(P2O7)4,3.3385000000000007
mp-707453,K5NaP3(HO4)3,4.6397
mp-1228171,K5NaRu(IO11)2,0.16850000000000004
mp-557645,K5NaS4(ClO6)2,5.1579
mp-569711,K5Nb(CN)8,1.7548
mp-1224281,K5Nb16(O5F2)4,0.0
mp-6245,K5Nb4O12F,3.4222
mp-14624,K5P2Au,0.4874999999999998
mp-21613,K5Pb24,0.0
mp-1192490,K5Pr4Si4O16F,5.0419
mp-1197690,K5Pt4(N3O8)3,0.1129
mp-694852,K5RbZn4Sn5S17,1.612
mp-30021,K5Sb4,0.0
mp-755633,K5Se3,0.4279000000000001
mp-1224359,K5Sm(MoO4)4,3.8706
mp-16989,K5SnAs3,0.5394000000000001
mp-29387,K5SnBi3,0.0032999999999998586
mp-5367,K5SnSb3,0.5167000000000002
mp-1211936,K5Ta(TlAs2)2,1.5235999999999998
mp-1228356,K5Te2Mo6H18NO36,0.20390000000000008
mp-644,K5Te3,0.17159999999999995
mp-628680,K5Th(PS4)3,1.9602
mp-27390,K5ThF9,5.9624
mp-8447,K5Ti3F14,0.0
mp-555531,K5Tl3O,0.1221000000000001
mp-14439,K5TlO4,1.4847
mp-1224616,K5U(PS4)3,0.16419999999999968
mp-557888,K5U2O4F9,2.7062
mp-1197655,K5U4VS4O33,0.3197
mp-1213511,K5UCr3H3NO17,1.7
mp-557468,K5V3F14,0.0
mp-556791,K5V3O10,3.0582000000000003
mp-1194921,K5V9H20PtO37,1.9235
mp-1195556,K5Y2Si4O13F,4.346500000000002
mp-687247,K5YCo2(NO2)12,0.0
mp-738684,K5YH8(CO2)8,4.4154
mp-687239,K5YNi2(NO2)12,1.4293
mp-769176,K5YO4,2.1115
mp-566082,K5Yb(MoO4)4,0.0
mp-1211906,K5Zn4Sn5H4S17N,1.5282
mp-686585,K6Al11Si13Ag5O48,1.5983
mp-863387,K6Al32O51,2.821
mp-1199737,K6Al4Si6BH4ClO24,4.535
mp-1224773,K6As8O19,0.0
mp-691065,K6Ba2CaU6O24,1.9524000000000004
mp-677080,K6Ba3Ta12(Si2O13)4,2.7982
mp-555866,K6Be4C6O19,4.8084
mp-1224134,K6Bi6O19,0.0
mp-723540,K6BiH3(Cl2F)4,4.1698
mp-17161,K6CdO4,1.5900999999999998
mp-680480,K6CdPb8,0.4836
mp-1202089,K6Co2C12O31,0.3787999999999999
mp-542551,K6Co2O5,0.7547999999999999
mp-19141,K6Co2O7,1.0823
mp-573101,K6CoMo5O19,2.805
mp-14794,K6CoS4,0.4322999999999999
mp-14795,K6CoSe4,0.4271
mp-850105,K6Cr2O9,0.5209999999999999
mp-560675,K6Cu(SiO4)2,0.5072000000000001
mp-680728,K6Fe24S26Cl,0.0
mp-36915,K6Fe2O5,1.314
mp-5116,K6Ge2O7,3.0751
mp-706366,K6H6S6N2O23,5.0752
mp-5114,K6HgS4,1.7161
mp-1191206,K6HgSe4,1.3852
mp-1199428,K6In3H12(N8O27)2,0.06059999999999999
mp-1226185,K6InAs3,0.5028999999999999
mp-1224505,K6InP3,0.754
mp-568916,K6InTe4Cl,1.9503
mp-532767,K6LiFe24S26Cl,0.0
mp-12171,K6MgO4,1.6783
mp-18244,K6MnS4,1.3035
mp-18481,K6MnSe4,1.2349
mp-18246,K6MnTe4,1.4227000000000003
mp-583414,K6Mo10O33,2.9921
mp-1224269,K6Mo6C5Se8N5,0.16339999999999974
mp-1227772,K6Mo7H18O35,2.3633
mp-1198684,K6Mo7O34,0.0
mp-1198979,K6Na14MgTl18,0.026600000000000186
mp-1211804,K6Na14Tl18Cd,0.0020999999999999908
mp-1211808,K6Na14Tl18Hg,0.0
mp-1198295,K6Na14Tl18Zn,0.0
mp-733675,K6Na15Tl18H,0.0
mp-1212659,K6Na2Fe7O38,0.0
mp-766955,K6Na2MnH24(WO6)6,2.1123000000000003
mp-1200820,K6Na2Pt(WO6)6,0.6950999999999999
mp-704360,K6Na2V2S7O30,1.758
mp-541707,K6Na3AlSb4,0.7282999999999997
mp-6112,K6Na3GaSb4,0.6974
mp-1223736,K6Na3Ti2Al2Si8Cl3O26,3.194
mp-1211780,K6Na4Tl13,0.0
mp-555392,K6NaAu2IO8,1.8901
mp-863370,K6Nb11O30,0.0
mp-560348,K6Nb4S25,1.5194
mp-561202,K6NbAs3O,1.0121000000000002
mp-567820,K6NbTlAs4,1.1811
mp-505187,K6Pb2O5,2.1249
mp-1223762,K6Pd3(BrCl2)4,1.3773
mp-570241,K6PdSe20,0.9912
mp-1227271,K6Rh2(C4O11)3,0.0
mp-1224566,K6Sb14Se6O25,0.0
mp-1224526,K6Sb2H18S8O9,2.245
mp-559613,K6Se2O9,1.6318
mp-30990,K6Si2O7,3.5066000000000006
mp-555596,K6Si2S6O,3.1497
mp-571066,K6Sn25,0.0
mp-1120789,K6Sn2S7,2.1166
mp-29386,K6Sn2Se7,1.6825
mp-28728,K6Sn3As5,0.6389999999999998
mp-1225542,K6Sr2Ni5(P2O7)5,3.8869
mp-1224166,K6Ta11O30,0.036100000000000236
mp-1205026,K6Ta3O8F13,0.0
mp-740739,K6Te2P6(H4O11)3,0.4560000000000001
mp-5455,K6Ti2O7,3.4489
mp-558062,K6Ti2S6O,2.4834
mp-1196555,K6Tl17,0.04020000000000002
mp-30149,K6Tl2Sb3,0.01869999999999994
mp-559811,K6U2(Cu4S5)3,0.5553999999999997
mp-704736,K6U2Mo4O21,2.1736
mp-674522,K6U4O15,1.3949000000000005
mp-1194801,K6U5As2O23,1.7907
mp-566107,K6U5V2O23,1.766
mp-1224907,K6V6P6O31,1.0159999999999998
mp-744081,K6W2N4O3,2.0547000000000004
mp-1182792,K6W4CO29,0.06500000000000006
mp-756541,K6YO4,0.0
mp-683975,K6Yb3(PS4)5,0.0
mp-1223803,K6Zn4Sn5S17,1.615
mp-1147618,K6ZnS4,1.9713
mp-1147626,K6ZnSe4,1.6637
mp-707782,K6Zr3H8(OF)12,3.3586
mp-757202,K7(Bi3O8)3,0.0
mp-1204678,K7(FeS2)5,0.0
mp-1195306,K7(FeTe2)4,0.1358999999999999
mp-685514,K7(Mo9S11)4,0.0
mp-676920,K7(Si2Te5)4,0.0
mp-1182713,K7As2W8O39,0.327
mp-1224221,K7Be12(PO4)12,0.0
mp-1212704,K7Bi2P6(W2O17)2,0.25820000000000004
mp-720215,K7H12Pt4C16(N8O3)2,0.0
mp-1224131,K7Hg31,0.0
mp-3949,K7LiSi8,1.6927
mp-1226142,K7Mo12H29Pt2O59,0.1533
mp-1225875,K7Mo12H31Pt2O59,2.536
mp-1198435,K7Na(TeO8)4,0.006299999999999972
mp-1223881,K7Na17(ZnSn2)4,0.032499999999999966
mp-1211990,K7NaGe8,1.5638
mp-17499,K7Nb(SO4)6,2.8575
mp-1212978,K7Nb14(P3O20)3,0.09270000000000024
mp-18361,K7NbAs4,1.1294
mp-707334,K7P6H2NO22,3.6047
mp-1223738,K7Rb5(Fe2O5)2,1.3602000000000003
mp-1223774,K7RbTi8(PO5)8,3.0301
mp-17455,K7Ta(SO4)6,3.6873
mp-18073,K7TaAs4,1.0407000000000002
mp-676801,K7Th6F31,5.8527
mp-1223973,K7Ti8(PO4)12,0.0
mp-778430,K8Al2O7,2.2214
mp-1095551,K8AsO3,0.0
mp-1102773,K8BiO3,0.0
mp-1223602,K8CaTe6,0.0
mp-1224553,K8Cu9S8(ClO18)2,0.04959999999999986
mp-1225838,K8Gd3Si12ClO34,0.14640000000000009
mp-566452,K8Hf(MoO4)6,4.0496
mp-582929,K8In11,0.0
mp-1223723,K8La(PS4)4,0.018799999999999928
mp-1223693,K8La(PSe4)4,0.09440000000000004
mp-763525,K8Li13(FeO4)4,1.7423999999999995
mp-763674,K8Li3(FeO4)4,0.0589
mp-1185277,K8Li31Al8O32,0.0
mp-782640,K8Li3Cr4O16,0.0
mp-762898,K8Li9(FeO4)4,0.0
mp-850924,K8Li9Cr4O16,0.7693000000000003
mp-763768,K8Li9Mn4O16,0.4358
mp-1019799,K8NO3,0.0
mp-567424,K8NbAs5Pb,1.1994
mp-1194900,K8NbSnAs5,1.2655999999999998
mp-1224625,K8Nd3(Si4O11)3,0.9027000000000004
mp-1019801,K8PO3,0.0
mp-1224162,K8Rb2Hg15(GeS4)10,1.5585999999999998
mp-1204485,K8Rh3(Br9O5)2,0.012299999999999978
mp-1223581,K8Sb2Te,0.0
mp-1102223,K8SbO3,0.0
mp-1226136,K8Sn8Se20O9,0.18510000000000004
mp-18633,K8SnSb4,0.31899999999999995
mp-1223570,K8SrTe6,0.0
mp-1238531,K8TeP8(H5O16)2,3.7279
mp-566531,K8Th(MoO4)6,3.9442
mp-1225480,K8Ti4C16O45,0.3612
mp-684010,K8Ti5P2(O4F11)2,3.1144
mp-1204657,K8Tl10Zn,0.14279999999999982
mp-569570,K8Tl11,0.0
mp-566104,K8UCr4(NO12)2,2.102
